id,reduced_formula,spacegroup
concdvae_cifs/eval_gen_partial_FM0_001_0008.cif,Rb2BaNa2AcLaGdMg2Mn2Tl2Fe2SiNi2HgGe,1
concdvae_cifs/eval_gen_partial_FM0_001_0009.cif,Rb2BaNa2AcLaMg2ScMn2Fe2SiNi2HgBi2N,1
concdvae_cifs/eval_gen_partial_FM0_001_0010.cif,Rb2BaNa2AcLaMg2ScMn2Tl2Fe2SiNi2HgN,1
concdvae_cifs/eval_gen_partial_FM0_002_0001.cif,YbPrAl2SiAgHg,1
concdvae_cifs/eval_gen_partial_FM0_002_0002.cif,Pm2Pr3DyZnIn7SiNi9,1
concdvae_cifs/eval_gen_partial_FM0_002_0003.cif,Rb2BaNa2AcLaMg2ScMn2Tl2Fe2SiNi2HgN,1
concdvae_cifs/eval_gen_partial_FM0_002_0004.cif,Rb2NaAcLaEu3GdMg2Mn2Tl2Fe2SiNi2Hg,1
concdvae_cifs/eval_gen_partial_FM0_002_0005.cif,Rb2BaNa2AcLaMg2ScMn2Tl2Fe2SiNi2HgN,1
concdvae_cifs/eval_gen_partial_FM0_002_0006.cif,Rb2NaAcLaEu2Mg2ScBeTl2Fe2SiNi2HgSbN,1
concdvae_cifs/eval_gen_partial_FM0_002_0007.cif,Rb2Na2AcLa2Eu2ScBe2AlFeSiNi2AgHgBi2,1
concdvae_cifs/eval_gen_partial_FM0_002_0008.cif,Rb2BaNa2AcLaGdMg2Mn2Tl2Fe2SiNi2HgGe,1
concdvae_cifs/eval_gen_partial_FM0_002_0009.cif,Rb2BaNa2AcLaMg2ScMn2Fe2SiNi2HgBi2N,1
concdvae_cifs/eval_gen_partial_FM0_002_0010.cif,Rb2BaNa2AcLaMg2ScMn2Tl2Fe2SiNi2HgN,1
concdvae_cifs/eval_gen_partial_FM0_002_0011.cif,Li2Ca3EuGdTi4Tl2Cd3Ga2CoCuAg8Hg2Sb4Ru5Pb,1
concdvae_cifs/eval_gen_partial_FM0_002_0012.cif,NaLi2Ca2SmEu2Mg2Ti4In2Ga2Co2Cu3Ag2Hg4Sb6Ru4Pb,1
concdvae_cifs/eval_gen_partial_FM0_002_0013.cif,Li2Ca2PmGdMg2Ti6Tl4Cd2Co5CuAg5Sb6RuPb2,1
concdvae_cifs/eval_gen_partial_FM0_002_0014.cif,LiCa6GdTi3Tl2Cd2Ga3Co2Cu3Ag6Hg2PdRu4(PbI)2,1
concdvae_cifs/eval_gen_partial_FM0_002_0015.cif,NaSr2Ca3Gd2MgTi5Al3Ga2Co3Cu4Ag7SnSbTeRu3I,1
concdvae_cifs/eval_gen_partial_FM0_002_0016.cif,Na2Li2Ca3SmMgTi3In2Ga2CoCu4Ag2Hg4GeSb6Ru5Pb,1
concdvae_cifs/eval_gen_partial_FM0_002_0017.cif,LiCaTbEu2Mg2Ti3Cd2InGa3Co2CuAg5Hg6(Sb3Ru2)2,1
concdvae_cifs/eval_gen_partial_FM0_002_0018.cif,Li2Ca3Eu2GdMgTi3AlIn2Ga3Co2Cu2Ag4Sb6(RuAu)4,1
concdvae_cifs/eval_gen_partial_FM0_002_0019.cif,Li2Ca4Eu2Ti4Al2Tl2Ga2Co2CuAg5SnHg4Sb5Ru4,1
concdvae_cifs/eval_gen_partial_FM0_002_0020.cif,Li2Ca5PmMg2Ti4Tl2Ga2Co2Cu3Ag3Sn4Hg4(SbRu2)2,1
concdvae_cifs/eval_gen_partial_FM0_003_0001.cif,YbPrAl2SiAgHg,1
concdvae_cifs/eval_gen_partial_FM0_003_0002.cif,Pm2Pr3DyZnIn7SiNi9,1
concdvae_cifs/eval_gen_partial_FM0_003_0003.cif,Li4Ca2CeYMg2(CoSi)2,1
concdvae_cifs/eval_gen_partial_FM0_003_0004.cif,Rb2NaAcLaEu3GdMg2Mn2Tl2Fe2SiNi2Hg,1
concdvae_cifs/eval_gen_partial_FM0_003_0005.cif,Rb2BaNa2AcLaMg2ScMn2Tl2Fe2SiNi2HgN,1
concdvae_cifs/eval_gen_partial_FM0_003_0006.cif,Rb2NaAcLaEu2Mg2ScBeTl2Fe2SiNi2HgSbN,1
concdvae_cifs/eval_gen_partial_FM0_003_0007.cif,Rb2Na2AcLa2Eu2ScBe2AlFeSiNi2AgHgBi2,1
concdvae_cifs/eval_gen_partial_FM0_003_0008.cif,Rb2BaNa2AcLaGdMg2Mn2Tl2Fe2SiNi2HgGe,1
concdvae_cifs/eval_gen_partial_FM0_003_0009.cif,Rb2BaNa2AcLaMg2ScMn2Fe2SiNi2HgBi2N,1
concdvae_cifs/eval_gen_partial_FM0_003_0010.cif,Rb2BaNa2AcLaMg2ScMn2Tl2Fe2SiNi2HgN,1
concdvae_cifs/eval_gen_partial_FM0_003_0011.cif,Li2Ca3EuGdTi4Tl2Cd3Ga2CoCuAg8Hg2Sb4Ru5Pb,1
concdvae_cifs/eval_gen_partial_FM0_003_0012.cif,NaLi2Ca2SmEu2Mg2Ti4In2Ga2Co2Cu3Ag2Hg4Sb6Ru4Pb,1
concdvae_cifs/eval_gen_partial_FM0_003_0013.cif,Li2Ca2PmGdMg2Ti6Tl4Cd2Co5CuAg5Sb6RuPb2,1
concdvae_cifs/eval_gen_partial_FM0_003_0014.cif,LiCa6GdTi3Tl2Cd2Ga3Co2Cu3Ag6Hg2PdRu4(PbI)2,1
concdvae_cifs/eval_gen_partial_FM0_003_0015.cif,NaSr2Ca3Gd2MgTi5Al3Ga2Co3Cu4Ag7SnSbTeRu3I,1
concdvae_cifs/eval_gen_partial_FM0_003_0016.cif,Na2Li2Ca3SmMgTi3In2Ga2CoCu4Ag2Hg4GeSb6Ru5Pb,1
concdvae_cifs/eval_gen_partial_FM0_003_0017.cif,LiCaTbEu2Mg2Ti3Cd2InGa3Co2CuAg5Hg6(Sb3Ru2)2,1
concdvae_cifs/eval_gen_partial_FM0_003_0018.cif,Li2Ca3Eu2GdMgTi3AlIn2Ga3Co2Cu2Ag4Sb6(RuAu)4,1
concdvae_cifs/eval_gen_partial_FM0_003_0019.cif,Li2Ca4Eu2Ti4Al2Tl2Ga2Co2CuAg5SnHg4Sb5Ru4,1
concdvae_cifs/eval_gen_partial_FM0_003_0020.cif,Li2Ca5PmMg2Ti4Tl2Ga2Co2Cu3Ag3Sn4Hg4(SbRu2)2,1
concdvae_cifs/eval_gen_partial_FM0_003_0021.cif,LiCaMg5Sc4PaTi2BeTl2Zn2TcHgTe3C2,1
concdvae_cifs/eval_gen_partial_FM0_003_0022.cif,LiCaEuMg6Sc4TaTiBe2Tl2Zn2Hg(PbC)2,1
concdvae_cifs/eval_gen_partial_FM0_003_0023.cif,CaYbEuMg8Sc4TaTi2Be2TlZn2HgC2,1
concdvae_cifs/eval_gen_partial_FM0_003_0024.cif,CaEuMg8Sc4TaTiBeNbTl2Zn2TcHgC2,1
concdvae_cifs/eval_gen_partial_FM0_003_0025.cif,CaYbEuMg6Sc4TaTi2BeTlZn2TcHg(PbC)2,1
concdvae_cifs/eval_gen_partial_FM0_003_0026.cif,CaEuMg4Sc4TaTi2Be2Tl2Zn3HgTe3CN,1
concdvae_cifs/eval_gen_partial_FM0_003_0027.cif,LiCaEuMg5Sc4TaTiBe2Tl2Zn2HgTe3C2,1
concdvae_cifs/eval_gen_partial_FM0_003_0028.cif,CaYbEuMg8Sc4TaTiBeTlZn2TcHgRhC2,1
concdvae_cifs/eval_gen_partial_FM0_003_0029.cif,CaYbEuMg8Sc4TaTiBe2NbTlZn2HgC2,1
concdvae_cifs/eval_gen_partial_FM0_003_0030.cif,LiCaEuMg5Sc4TaTiBeTl2Zn2HgTe3RhC2,1
concdvae_cifs/eval_gen_partial_FM0_004_0001.cif,YbPrAl2SiAgHg,1
concdvae_cifs/eval_gen_partial_FM0_004_0002.cif,Pm2Pr3DyZnIn7SiNi9,1
concdvae_cifs/eval_gen_partial_FM0_004_0003.cif,Li4Ca2CeYMg2(CoSi)2,1
concdvae_cifs/eval_gen_partial_FM0_004_0004.cif,LiMg4U4FeGe4(BiRh2)2,1
concdvae_cifs/eval_gen_partial_FM0_005_0001.cif,YbPrAl2SiAgHg,1
concdvae_cifs/eval_gen_partial_FM0_005_0002.cif,Pm2Pr3DyZnIn7SiNi9,1
concdvae_cifs/eval_gen_partial_FM0_005_0003.cif,Li4Ca2CeYMg2(CoSi)2,1
concdvae_cifs/eval_gen_partial_FM0_005_0004.cif,LiMg4U4FeGe4(BiRh2)2,1
concdvae_cifs/eval_gen_partial_FM0_005_0005.cif,Ac2Fe(SnI)2,1
concdvae_cifs/eval_gen_partial_FM0_006_0001.cif,YbPrAl2SiAgHg,1
concdvae_cifs/eval_gen_partial_FM0_006_0002.cif,Pm2Pr3DyZnIn7SiNi9,1
concdvae_cifs/eval_gen_partial_FM0_006_0003.cif,Li4Ca2CeYMg2(CoSi)2,1
crystalformer_cifs/output_123_row00106.cif,Ti2Al2Ni,25
crystalformer_cifs/output_123_row00107.cif,BaNiO2,25
crystalformer_cifs/output_123_row00108.cif,GdAl3,25
crystalformer_cifs/output_123_row00109.cif,Li(CuO)3,25
crystalformer_cifs/output_123_row00110.cif,Ti3Al3B,99
crystalformer_cifs/output_123_row00111.cif,TbAlVCo3Mo2,25
crystalformer_cifs/output_123_row00112.cif,TiPd2,99
crystalformer_cifs/output_123_row00113.cif,Al4Rh,25
crystalformer_cifs/output_123_row00114.cif,U2GaAs,25
crystalformer_cifs/output_123_row00115.cif,Al2NiMo,25
crystalformer_cifs/output_123_row00116.cif,LiWO2,25
crystalformer_cifs/output_123_row00117.cif,TiAl5Cu,25
crystalformer_cifs/output_123_row00118.cif,SrFeO2,25
crystalformer_cifs/output_123_row00166.cif,CsCuO2,25
crystalformer_cifs/output_123_row00167.cif,Ho3MgInPb2,1
crystalformer_cifs/output_123_row00169.cif,TiNi2,25
crystalformer_cifs/output_123_row00170.cif,YAl,25
crystalformer_cifs/output_123_row00171.cif,Ti2AlC,25
crystalformer_cifs/output_123_row00172.cif,TaTiAl2,25
crystalformer_cifs/output_123_row00173.cif,Ti2AlCu,99
crystalformer_cifs/output_123_row00174.cif,ZrTiTlC2,25
crystalformer_cifs/output_123_row00175.cif,Ba2Sr3NdFeO4,25
crystalformer_cifs/output_123_row00176.cif,Ti3AlRh,99
crystalformer_cifs/output_123_row00177.cif,ZrAl4,25
crystalformer_cifs/output_123_row00178.cif,SrCuO2,25
crystalformer_cifs/output_123_row00179.cif,Ti2AlRu,123
crystalformer_cifs/output_123_row00180.cif,Al2NiPt,99
crystalformer_cifs/output_123_row00181.cif,AlHAu,99
crystalformer_cifs/output_123_row00182.cif,SmInCu2,25
crystalformer_cifs/output_123_row00183.cif,U5Ge2Te,99
crystalformer_cifs/output_123_row00184.cif,ZrTiO2,25
crystalformer_cifs/output_123_row00185.cif,TiAl3,25
crystalformer_cifs/output_123_row00186.cif,PrIn2Ni,25
crystalformer_cifs/output_123_row00187.cif,U2FeGe2,25
crystalformer_cifs/output_123_row00188.cif,TiFe3Mo,25
crystalformer_cifs/output_123_row00189.cif,HfTiN,99
crystalformer_cifs/output_123_row00190.cif,Ba2SrBiO,25
crystalformer_cifs/output_123_row00191.cif,UTi3Al3SnC,99
crystalformer_cifs/output_123_row00192.cif,TiNi4,25
crystalformer_cifs/output_123_row00193.cif,SmIn,123
crystalformer_cifs/output_123_row00194.cif,TiAlOs,99
crystalformer_cifs/output_123_row00195.cif,NbAl3Mo,25
crystalformer_cifs/output_123_row00196.cif,Ti(AlNi)2,25
crystalformer_cifs/output_123_row00197.cif,ScAl5,99
crystalformer_cifs/output_123_row00198.cif,ZnAg,99
crystalformer_cifs/output_123_row00199.cif,BaHfCu2NiO4,25
crystalformer_cifs/output_139_row00100.cif,ThO,8
crystalformer_cifs/output_139_row00101.cif,PrAl,25
crystalformer_cifs/output_139_row00102.cif,SrNdAs,25
crystalformer_cifs/output_139_row00103.cif,LuSnPb2,1
crystalformer_cifs/output_139_row00104.cif,YbGa,25
crystalformer_cifs/output_139_row00105.cif,YbAl,25
crystalformer_cifs/output_139_row00106.cif,DyGa,25
crystalformer_cifs/output_139_row00107.cif,PrGa,25
crystalformer_cifs/output_139_row00108.cif,CeO,25
crystalformer_cifs/output_139_row00109.cif,DyGa2,25
crystalformer_cifs/output_139_row00110.cif,TmS2,25
crystalformer_cifs/output_139_row00111.cif,CeGdO2,25
crystalformer_cifs/output_139_row00112.cif,YGa2,25
crystalformer_cifs/output_139_row00113.cif,YGa,25
crystalformer_cifs/output_139_row00114.cif,TmGa,25
crystalformer_cifs/output_139_row00115.cif,TmAl,25
crystalformer_cifs/output_139_row00116.cif,YMg,25
crystalformer_cifs/output_139_row00117.cif,CeO,25
crystalformer_cifs/output_139_row00118.cif,SrFeNO,25
crystalformer_cifs/output_139_row00119.cif,SrBiO,1
crystalformer_cifs/output_139_row00120.cif,YGa2,25
crystalformer_cifs/output_139_row00121.cif,TmGa,25
crystalformer_cifs/output_139_row00122.cif,SmGa,25
crystalformer_cifs/output_139_row00184.cif,YAl2,25
crystalformer_cifs/output_139_row00185.cif,NdGa,25
crystalformer_cifs/output_139_row00186.cif,NdGa,25
crystalformer_cifs/output_139_row00187.cif,NdZnO,25
crystalformer_cifs/output_139_row00188.cif,PrTiO,25
crystalformer_cifs/output_139_row00189.cif,Yb2Te,1
crystalformer_cifs/output_139_row00190.cif,CeYN2,25
crystalformer_cifs/output_139_row00191.cif,LaGdGeSb,25
crystalformer_cifs/output_139_row00192.cif,SmGa,25
crystalformer_cifs/output_139_row00193.cif,YO,25
crystalformer_cifs/output_139_row00194.cif,ThAl,25
crystalformer_cifs/output_139_row00195.cif,HfO,25
crystalformer_cifs/output_139_row00196.cif,ScAl,25
crystalformer_cifs/output_139_row00197.cif,SmS,1
crystalformer_cifs/output_139_row00198.cif,TbO,25
crystalformer_cifs/output_139_row00199.cif,BiS,6
crystalformer_cifs/output_166_row00001.cif,LiF,8
crystalformer_cifs/output_166_row00002.cif,ScSe,8
crystalformer_cifs/output_166_row00003.cif,TiAl,191
crystalformer_cifs/output_166_row00004.cif,U,191
crystalformer_cifs/output_166_row00005.cif,LiCuS,1
crystalformer_cifs/output_166_row00006.cif,LaS,8
crystalformer_cifs/output_166_row00007.cif,TaTiMnCrMoC4,183
crystalformer_cifs/output_166_row00008.cif,TiNi6,1
crystalformer_cifs/output_166_row00009.cif,Y,191
crystalformer_cifs/output_166_row00010.cif,C,12
crystalformer_cifs/output_166_row00011.cif,Y,191
crystalformer_cifs/output_166_row00012.cif,HfCr,191
crystalformer_cifs/output_166_row00013.cif,ZrNi,183
crystalformer_cifs/output_166_row00014.cif,EuSiP,8
crystalformer_cifs/output_166_row00015.cif,TlCNO,183
crystalformer_cifs/output_166_row00016.cif,ScS,8
crystalformer_cifs/output_166_row00017.cif,RuO,8
crystalformer_cifs/output_166_row00018.cif,UP,38
crystalformer_cifs/output_166_row00019.cif,KBiO,8
crystalformer_cifs/output_166_row00020.cif,U,191
crystalformer_cifs/output_166_row00021.cif,ZnCu,191
crystalformer_cifs/output_166_row00022.cif,SCl,8
crystalformer_cifs/output_166_row00023.cif,TbCrFe4Ni,1
crystalformer_cifs/output_166_row00024.cif,TiNi2,8
crystalformer_cifs/output_166_row00025.cif,Cu,191
crystalformer_cifs/output_166_row00026.cif,Cu,191
crystalformer_cifs/output_166_row00027.cif,Cs2NaLi2FeF2,8
crystalformer_cifs/output_166_row00028.cif,Ca,191
crystalformer_cifs/output_166_row00029.cif,HoAlSi2,1
crystalformer_cifs/output_166_row00030.cif,SrCa,191
crystalformer_cifs/output_166_row00031.cif,Ta2Nb4Al,8
crystalformer_cifs/output_166_row00032.cif,CrNi2,8
crystalformer_cifs/output_166_row00033.cif,Cu,191
crystalformer_cifs/output_166_row00034.cif,SrO2,1
crystalformer_cifs/output_166_row00035.cif,EuSe,8
crystalformer_cifs/output_166_row00036.cif,Bi,191
crystalformer_cifs/output_166_row00037.cif,LiSb,191
crystalformer_cifs/output_166_row00038.cif,PrY,191
crystalformer_cifs/output_166_row00039.cif,Mn2Ni4SnPd,1
crystalformer_cifs/output_166_row00040.cif,Fe,8
crystalformer_cifs/output_166_row00103.cif,CsMnVCoNi2,183
crystalformer_cifs/output_166_row00104.cif,HfS,8
crystalformer_cifs/output_166_row00105.cif,HfSe,8
crystalformer_cifs/output_166_row00106.cif,YbS2,8
crystalformer_cifs/output_166_row00107.cif,Gd,191
crystalformer_cifs/output_166_row00108.cif,US,191
crystalformer_cifs/output_166_row00109.cif,LiFe,191
crystalformer_cifs/output_166_row00110.cif,MgCoS,8
crystalformer_cifs/output_166_row00111.cif,LuBiSe4,183
crystalformer_cifs/output_166_row00112.cif,TmSe,8
crystalformer_cifs/output_166_row00113.cif,Y,191
crystalformer_cifs/output_166_row00114.cif,Y,191
crystalformer_cifs/output_166_row00115.cif,NaBiS,8
crystalformer_cifs/output_166_row00116.cif,LiVS,8
crystalformer_cifs/output_166_row00117.cif,AgAsS,183
crystalformer_cifs/output_166_row00118.cif,TiAlGaC,183
crystalformer_cifs/output_166_row00119.cif,CoRu,8
crystalformer_cifs/output_166_row00120.cif,TiNi2,8
crystalformer_cifs/output_166_row00121.cif,SmSe,8
crystalformer_cifs/output_166_row00122.cif,CeS,8
crystalformer_cifs/output_166_row00123.cif,Ni,1
crystalformer_cifs/output_166_row00124.cif,MgZn,8
crystalformer_cifs/output_166_row00125.cif,TiS2,8
crystalformer_cifs/output_166_row00126.cif,Ta(Ti2Be)2,8
crystalformer_cifs/output_166_row00127.cif,Y2N,183
crystalformer_cifs/output_166_row00128.cif,Y,191
crystalformer_cifs/output_166_row00129.cif,TiGa,191
crystalformer_cifs/output_166_row00130.cif,UO,38
crystalformer_cifs/output_166_row00131.cif,ZnNiRu,8
crystalformer_cifs/output_166_row00132.cif,RuCl,1
crystalformer_cifs/output_166_row00133.cif,La,191
crystalformer_cifs/output_166_row00134.cif,TiNb(VC)2,183
crystalformer_cifs/output_166_row00135.cif,Mn3(Al2C)4,1
crystalformer_cifs/output_166_row00136.cif,TiAl,191
crystalformer_cifs/output_166_row00137.cif,Cu2O,8
crystalformer_cifs/output_166_row00138.cif,Cu2O,183
crystalformer_cifs/output_166_row00139.cif,TmAl,191
crystalformer_cifs/output_166_row00140.cif,PrMg,191
crystalformer_cifs/output_166_row00141.cif,TbUAl3,183
crystalformer_cifs/output_166_row00142.cif,FeGeW,1
crystalformer_cifs/output_166_row00143.cif,PrFe3Os2Ru,1
crystalformer_cifs/output_166_row00144.cif,Y,191
crystalformer_cifs/output_166_row00145.cif,Y,191
crystalformer_cifs/output_166_row00146.cif,Pr,191
crystalformer_cifs/output_166_row00147.cif,Bi,191
crystalformer_cifs/output_166_row00148.cif,TiNi,183
crystalformer_cifs/output_166_row00149.cif,NaFeO,8
crystalformer_cifs/output_166_row00150.cif,Al9CrSiPd,1
crystalformer_cifs/output_166_row00151.cif,CdPbN,183
crystalformer_cifs/output_166_row00152.cif,LiNiO2,1
crystalformer_cifs/output_166_row00153.cif,GdO,8
crystalformer_cifs/output_166_row00154.cif,PtSe,8
crystalformer_cifs/output_166_row00155.cif,CsMnCu2O5,1
crystalformer_cifs/output_166_row00156.cif,KSbO,8
crystalformer_cifs/output_166_row00157.cif,Ti,191
crystalformer_cifs/output_166_row00158.cif,UPS,8
crystalformer_cifs/output_166_row00159.cif,TiVGa3Ni4,183
crystalformer_cifs/output_166_row00160.cif,KCl,8
crystalformer_cifs/output_166_row00161.cif,U,191
crystalformer_cifs/output_166_row00162.cif,NaAlF,8
crystalformer_cifs/output_166_row00163.cif,TiCu,191
crystalformer_cifs/output_166_row00164.cif,KBiO,8
crystalformer_cifs/output_166_row00165.cif,CaZn,191
crystalformer_cifs/output_166_row00166.cif,Mg,12
crystalformer_cifs/output_166_row00167.cif,YbLu,191
crystalformer_cifs/output_166_row00168.cif,Ni,12
crystalformer_cifs/output_166_row00169.cif,TiS,8
crystalformer_cifs/output_166_row00170.cif,TiS,8
crystalformer_cifs/output_166_row00171.cif,Sm,191
crystalformer_cifs/output_166_row00172.cif,WO,8
crystalformer_cifs/output_166_row00173.cif,TiAl,191
crystalformer_cifs/output_166_row00174.cif,YAl2,8
crystalformer_cifs/output_166_row00175.cif,TiAlCrNiC,1
crystalformer_cifs/output_166_row00176.cif,HfNi,8
crystalformer_cifs/output_166_row00177.cif,ZrSe,8
crystalformer_cifs/output_166_row00178.cif,CeZn7,8
crystalformer_cifs/output_166_row00179.cif,DyAl,191
crystalformer_cifs/output_166_row00180.cif,YEr,191
crystalformer_cifs/output_166_row00181.cif,NaTiMnO,183
crystalformer_cifs/output_166_row00182.cif,Sr,191
crystalformer_cifs/output_166_row00183.cif,UNi3Ru2,1
crystalformer_cifs/output_166_row00184.cif,RuO,8
crystalformer_cifs/output_166_row00185.cif,Nd,191
crystalformer_cifs/output_166_row00186.cif,NaFeO,183
crystalformer_cifs/output_166_row00187.cif,PrO,8
crystalformer_cifs/output_166_row00188.cif,TaAl,191
crystalformer_cifs/output_166_row00189.cif,UTaC2,183
crystalformer_cifs/output_166_row00190.cif,HfZr,191
crystalformer_cifs/output_166_row00191.cif,TiNiO2,183
crystalformer_cifs/output_166_row00192.cif,SmSe,8
crystalformer_cifs/output_166_row00193.cif,BiO,8
crystalformer_cifs/output_166_row00194.cif,Y,191
crystalformer_cifs/output_166_row00195.cif,HfTe,8
crystalformer_cifs/output_166_row00196.cif,Os3Ru,8
crystalformer_cifs/output_166_row00197.cif,Ni2O,183
crystalformer_cifs/output_166_row00198.cif,ScAl3,1
crystalformer_cifs/output_166_row00199.cif,TbO2,1
crystalformer_cifs/output_167_row00047.cif,CsGa,183
crystalformer_cifs/output_167_row00048.cif,Si,191
crystalformer_cifs/output_167_row00049.cif,As,191
crystalformer_cifs/output_167_row00050.cif,Se,191
crystalformer_cifs/output_167_row00051.cif,Bi,191
crystalformer_cifs/output_167_row00052.cif,RhS,38
crystalformer_cifs/output_167_row00053.cif,Sb,191
crystalformer_cifs/output_167_row00054.cif,Re,191
crystalformer_cifs/output_167_row00055.cif,Cs2O2,1
crystalformer_cifs/output_167_row00056.cif,Ni,191
crystalformer_cifs/output_167_row00057.cif,Rh,191
crystalformer_cifs/output_167_row00058.cif,In,191
crystalformer_cifs/output_167_row00059.cif,Al,191
crystalformer_cifs/output_167_row00060.cif,Re,191
crystalformer_cifs/output_167_row00061.cif,Si,191
crystalformer_cifs/output_167_row00062.cif,CoSb,183
crystalformer_cifs/output_167_row00063.cif,BaW,183
crystalformer_cifs/output_167_row00064.cif,Ir,191
crystalformer_cifs/output_167_row00065.cif,Si,191
crystalformer_cifs/output_167_row00066.cif,Al,191
crystalformer_cifs/output_167_row00067.cif,Zn,191
crystalformer_cifs/output_167_row00068.cif,Mn,191
crystalformer_cifs/output_167_row00069.cif,Zn,191
crystalformer_cifs/output_167_row00070.cif,IrRu,183
crystalformer_cifs/output_167_row00071.cif,SiGe,183
crystalformer_cifs/output_167_row00072.cif,Cu,191
crystalformer_cifs/output_167_row00073.cif,Cu,191
crystalformer_cifs/output_167_row00074.cif,Tc,191
crystalformer_cifs/output_167_row00075.cif,Pt,191
crystalformer_cifs/output_167_row00076.cif,Sb,191
crystalformer_cifs/output_167_row00077.cif,As,191
crystalformer_cifs/output_167_row00078.cif,In,191
crystalformer_cifs/output_167_row00079.cif,Sn,191
crystalformer_cifs/output_167_row00080.cif,Cu,191
crystalformer_cifs/output_167_row00081.cif,Cu,191
crystalformer_cifs/output_167_row00082.cif,Mn,191
crystalformer_cifs/output_167_row00083.cif,Ni,191
crystalformer_cifs/output_167_row00114.cif,Rh,191
crystalformer_cifs/output_167_row00116.cif,Ru,191
crystalformer_cifs/output_167_row00117.cif,RhS,38
crystalformer_cifs/output_167_row00118.cif,Pd,191
crystalformer_cifs/output_167_row00119.cif,ZnSe,8
crystalformer_cifs/output_167_row00120.cif,Mg,191
crystalformer_cifs/output_167_row00121.cif,Zr,191
crystalformer_cifs/output_167_row00122.cif,Ni,191
crystalformer_cifs/output_167_row00123.cif,Tc,191
crystalformer_cifs/output_167_row00124.cif,As,191
crystalformer_cifs/output_167_row00125.cif,Ag,191
crystalformer_cifs/output_167_row00126.cif,Pt,191
crystalformer_cifs/output_167_row00127.cif,BiCl,8
crystalformer_cifs/output_167_row00128.cif,Mn,191
crystalformer_cifs/output_167_row00129.cif,Mg,191
crystalformer_cifs/output_167_row00130.cif,V,191
crystalformer_cifs/output_167_row00131.cif,AlGa,183
crystalformer_cifs/output_167_row00132.cif,Ru,191
crystalformer_cifs/output_167_row00133.cif,Sb,191
crystalformer_cifs/output_167_row00134.cif,ZnIn,183
crystalformer_cifs/output_167_row00135.cif,La,191
crystalformer_cifs/output_167_row00136.cif,Cu,191
crystalformer_cifs/output_167_row00137.cif,Mg,191
crystalformer_cifs/output_167_row00138.cif,Al,191
crystalformer_cifs/output_167_row00139.cif,AlIn,183
crystalformer_cifs/output_167_row00140.cif,Os,191
crystalformer_cifs/output_167_row00141.cif,Ge,191
crystalformer_cifs/output_167_row00142.cif,Rh,191
crystalformer_cifs/output_167_row00143.cif,MgW,183
crystalformer_cifs/output_167_row00144.cif,Tl,191
crystalformer_cifs/output_167_row00145.cif,Ag,191
crystalformer_cifs/output_167_row00146.cif,Pd,191
crystalformer_cifs/output_167_row00147.cif,Co,191
crystalformer_cifs/output_167_row00148.cif,ZnGe,183
crystalformer_cifs/output_167_row00149.cif,Pb,191
crystalformer_cifs/output_167_row00150.cif,Ba,191
crystalformer_cifs/output_167_row00151.cif,GaIrO,8
crystalformer_cifs/output_167_row00152.cif,Pt,191
crystalformer_cifs/output_167_row00153.cif,Rh,191
crystalformer_cifs/output_167_row00154.cif,Os,191
crystalformer_cifs/output_167_row00155.cif,Ir,191
crystalformer_cifs/output_167_row00156.cif,P,191
crystalformer_cifs/output_167_row00157.cif,InIr,183
crystalformer_cifs/output_167_row00158.cif,Ba,191
crystalformer_cifs/output_167_row00159.cif,CsTa,183
crystalformer_cifs/output_167_row00160.cif,Ga,191
crystalformer_cifs/output_167_row00161.cif,Pd,191
crystalformer_cifs/output_167_row00162.cif,Br,191
crystalformer_cifs/output_167_row00163.cif,Mg,191
crystalformer_cifs/output_167_row00164.cif,MgZn,183
crystalformer_cifs/output_167_row00165.cif,Bi,191
crystalformer_cifs/output_167_row00166.cif,Er,191
crystalformer_cifs/output_167_row00167.cif,PS,8
crystalformer_cifs/output_167_row00168.cif,Fe,191
crystalformer_cifs/output_167_row00169.cif,Tl,191
crystalformer_cifs/output_167_row00170.cif,Al,191
crystalformer_cifs/output_167_row00171.cif,Tl,191
crystalformer_cifs/output_167_row00172.cif,As,191
crystalformer_cifs/output_167_row00173.cif,Ti,191
crystalformer_cifs/output_167_row00174.cif,Ni2O,8
crystalformer_cifs/output_167_row00175.cif,AlCO,8
crystalformer_cifs/output_167_row00176.cif,Ru,191
crystalformer_cifs/output_167_row00177.cif,Ru,191
crystalformer_cifs/output_167_row00178.cif,In,191
crystalformer_cifs/output_167_row00179.cif,Pt,191
crystalformer_cifs/output_167_row00180.cif,Zn,191
crystalformer_cifs/output_167_row00181.cif,Zr,191
crystalformer_cifs/output_167_row00182.cif,AlRh,183
crystalformer_cifs/output_167_row00183.cif,MgGa,183
crystalformer_cifs/output_167_row00184.cif,Fe,191
crystalformer_cifs/output_167_row00185.cif,Pt,191
crystalformer_cifs/output_167_row00186.cif,Os,191
crystalformer_cifs/output_167_row00187.cif,Ta,191
crystalformer_cifs/output_167_row00188.cif,B,191
crystalformer_cifs/output_167_row00189.cif,O2,191
crystalformer_cifs/output_167_row00190.cif,N2,191
crystalformer_cifs/output_167_row00191.cif,SiGeC,8
crystalformer_cifs/output_167_row00192.cif,O2,191
crystalformer_cifs/output_167_row00193.cif,Si,191
